state,pollutant,emissions,unit,fuel
CO,Nitrogen Oxides,94.59,TON,Natural Gas
CT,Nitrogen Oxides,95.84,TON,Natural Gas
DE,Nitrogen Oxides,122.7859,TON,Natural Gas
FL,Nitrogen Oxides,6499.363417,TON,Natural Gas
GA,Nitrogen Oxides,90.921,TON,Natural Gas
IA,Nitrogen Oxides,135.1,TON,Natural Gas
IL,Nitrogen Oxides,102.64,TON,Natural Gas
IN,Nitrogen Oxides,1443.11064,TON,Natural Gas
KS,Nitrogen Oxides,1955.390282,TON,Natural Gas
LA,Nitrogen Oxides,12689.597,TON,Natural Gas
MA,Nitrogen Oxides,190.77,TON,Natural Gas
MD,Nitrogen Oxides,817.5322,TON,Natural Gas
ME,Nitrogen Oxides,4.8868,TON,Natural Gas
MI,Nitrogen Oxides,239.167975,TON,Natural Gas
MN,Nitrogen Oxides,413.26674,TON,Natural Gas
MO,Nitrogen Oxides,127.983,TON,Natural Gas
MS,Nitrogen Oxides,8238.63,TON,Natural Gas
NE,Nitrogen Oxides,39.7977002,TON,Natural Gas
NJ,Nitrogen Oxides,222.5096,TON,Natural Gas
NM,Nitrogen Oxides,2007.352,TON,Natural Gas
NV,Nitrogen Oxides,188.192146,TON,Natural Gas
NY,Nitrogen Oxides,2648.701565,TON,Natural Gas
OH,Nitrogen Oxides,54.4684,TON,Natural Gas
OK,Nitrogen Oxides,11765.763,TON,Natural Gas
OR,Nitrogen Oxides,3.6,TON,Natural Gas
PA,Nitrogen Oxides,1209.8616,TON,Natural Gas
PR,Nitrogen Oxides,0,TON,Natural Gas
SC,Nitrogen Oxides,28.88265,TON,Natural Gas
SD,Nitrogen Oxides,1.6,TON,Natural Gas
TN,Nitrogen Oxides,4.7375,TON,Natural Gas
TX,Nitrogen Oxides,6930.1726,TON,Natural Gas
UT,Nitrogen Oxides,0,TON,Natural Gas
VA,Nitrogen Oxides,25.546,TON,Natural Gas
VT,Nitrogen Oxides,0.7,TON,Natural Gas
WA,Nitrogen Oxides,1.0156,TON,Natural Gas
WI,Nitrogen Oxides,241.967515,TON,Natural Gas
WV,Nitrogen Oxides,19.9283,TON,Natural Gas
WY,Nitrogen Oxides,0.8,TON,Natural Gas
AL,Nitrogen Oxides,86.036,TON,Natural Gas
AR,Nitrogen Oxides,5.638605,TON,Natural Gas
AZ,Nitrogen Oxides,34.70768,TON,Natural Gas
CA,Nitrogen Oxides,147.914111,TON,Natural Gas
CO,Nitrogen Oxides,82.60354,TON,Natural Gas
CT,Nitrogen Oxides,15.348,TON,Natural Gas
FL,Nitrogen Oxides,69.276228,TON,Natural Gas
GA,Nitrogen Oxides,22.653,TON,Natural Gas
IA,Nitrogen Oxides,133.1091,TON,Natural Gas
IL,Nitrogen Oxides,7.88,TON,Natural Gas
IN,Nitrogen Oxides,13.03377,TON,Natural Gas
KS,Nitrogen Oxides,1.0207,TON,Natural Gas
KY,Nitrogen Oxides,27.49355,TON,Natural Gas
LA,Nitrogen Oxides,8.32126,TON,Natural Gas
MA,Nitrogen Oxides,6.4224,TON,Natural Gas
MD,Nitrogen Oxides,5.167755,TON,Natural Gas
MI,Nitrogen Oxides,80.222,TON,Natural Gas
MN,Nitrogen Oxides,137.9886,TON,Natural Gas
MO,Nitrogen Oxides,32.85,TON,Natural Gas
MS,Nitrogen Oxides,1.89,TON,Natural Gas
MT,Nitrogen Oxides,1.3585,TON,Natural Gas
NC,Nitrogen Oxides,120.11,TON,Natural Gas
NE,Nitrogen Oxides,136.3055003,TON,Natural Gas
NJ,Nitrogen Oxides,140.2885,TON,Natural Gas
NM,Nitrogen Oxides,5.3905024,TON,Natural Gas
NV,Nitrogen Oxides,73.23659083,TON,Natural Gas
NY,Nitrogen Oxides,30.22715,TON,Natural Gas
OH,Nitrogen Oxides,234.1214,TON,Natural Gas
OK,Nitrogen Oxides,1020.475,TON,Natural Gas
OR,Nitrogen Oxides,0.655,TON,Natural Gas
PA,Nitrogen Oxides,43.8575,TON,Natural Gas
PR,Nitrogen Oxides,0.751626,TON,Natural Gas
TN,Nitrogen Oxides,17.011,TON,Natural Gas
TX,Nitrogen Oxides,198.5028,TON,Natural Gas
UT,Nitrogen Oxides,19.929232,TON,Natural Gas
VA,Nitrogen Oxides,4.21516,TON,Natural Gas
WA,Nitrogen Oxides,0,TON,Natural Gas
WI,Nitrogen Oxides,57.34444805,TON,Natural Gas
WV,Nitrogen Oxides,0.376,TON,Natural Gas
AR,Nitrogen Oxides,145.2,TON,Natural Gas
AZ,Nitrogen Oxides,583.367,TON,Natural Gas
CA,Nitrogen Oxides,0.2,TON,Natural Gas
CT,Nitrogen Oxides,5.49,TON,Natural Gas
DE,Nitrogen Oxides,116.4,TON,Natural Gas
FL,Nitrogen Oxides,108.37459,TON,Natural Gas
IA,Nitrogen Oxides,0,TON,Natural Gas
IL,Nitrogen Oxides,4.34,TON,Natural Gas
IN,Nitrogen Oxides,20.166,TON,Natural Gas
KS,Nitrogen Oxides,277.474,TON,Natural Gas
KY,Nitrogen Oxides,0,TON,Natural Gas
LA,Nitrogen Oxides,5775.911,TON,Natural Gas
MA,Nitrogen Oxides,29.5586,TON,Natural Gas
MD,Nitrogen Oxides,30.1155,TON,Natural Gas
MI,Nitrogen Oxides,13.9568,TON,Natural Gas
MO,Nitrogen Oxides,30.77,TON,Natural Gas
NC,Nitrogen Oxides,17.2,TON,Natural Gas
NE,Nitrogen Oxides,0.1400004,TON,Natural Gas
NM,Nitrogen Oxides,3676.42,TON,Natural Gas
NY,Nitrogen Oxides,3528.83595,TON,Natural Gas
OH,Nitrogen Oxides,21.21,TON,Natural Gas
OK,Nitrogen Oxides,303.018,TON,Natural Gas
PA,Nitrogen Oxides,146.7294,TON,Natural Gas
TX,Nitrogen Oxides,8469.7145,TON,Natural Gas
UT,Nitrogen Oxides,53.00935,TON,Natural Gas
VA,Nitrogen Oxides,88.71,TON,Natural Gas
WY,Nitrogen Oxides,1.7,TON,Natural Gas
CA,Nitrogen Oxides,3.14174,TON,Process Gas
DE,Nitrogen Oxides,230.36,TON,Process Gas
FL,Nitrogen Oxides,86.8237,TON,Process Gas
IA,Nitrogen Oxides,8.76,TON,Process Gas
LA,Nitrogen Oxides,289.95,TON,Process Gas
MA,Nitrogen Oxides,5.4823,TON,Process Gas
MT,Nitrogen Oxides,0.03,TON,Process Gas
PA,Nitrogen Oxides,51.2665,TON,Process Gas
TX,Nitrogen Oxides,71.9422,TON,Process Gas
VA,Nitrogen Oxides,0,TON,Process Gas
WI,Nitrogen Oxides,59.4075,TON,Process Gas
,Nitrogen Oxides,0.13,TON,Process Gas
AL,Nitrogen Oxides,8.64,TON,Process Gas
CA,Nitrogen Oxides,0.7677506,TON,Process Gas
FL,Nitrogen Oxides,5.12105,TON,Process Gas
GA,Nitrogen Oxides,22.14,TON,Process Gas
IA,Nitrogen Oxides,0.64,TON,Process Gas
LA,Nitrogen Oxides,20.91,TON,Process Gas
MI,Nitrogen Oxides,45.47632,TON,Process Gas
NE,Nitrogen Oxides,0.5250002,TON,Process Gas
NY,Nitrogen Oxides,15.37,TON,Process Gas
PA,Nitrogen Oxides,49.81,TON,Process Gas
TX,Nitrogen Oxides,17.7123,TON,Process Gas
WA,Nitrogen Oxides,0.34,TON,Process Gas
WI,Nitrogen Oxides,181.5272935,TON,Process Gas
NJ,Nitrogen Oxides,204.61,TON,Petroleum Refinery Gas
IA,Nitrogen Oxides,0,TON,Process Gas
TN,Nitrogen Oxides,1.590773,TON,Process Gas
CA,Nitrogen Oxides,268.93888,TON,Petroleum Coke
FL,Nitrogen Oxides,622,TON,Petroleum Coke
IA,Nitrogen Oxides,0.88,TON,Petroleum Coke
KY,Nitrogen Oxides,14.2374,TON,Petroleum Coke
LA,Nitrogen Oxides,1214.1,TON,Petroleum Coke
MI,Nitrogen Oxides,0,TON,Petroleum Coke
MN,Nitrogen Oxides,37.2,TON,Petroleum Coke
MT,Nitrogen Oxides,516.117,TON,Petroleum Coke
NV,Nitrogen Oxides,0.05755,TON,Petroleum Coke
OH,Nitrogen Oxides,804.3,TON,Petroleum Coke
TX,Nitrogen Oxides,125.4551,TON,Petroleum Coke
WI,Nitrogen Oxides,117.5,TON,Petroleum Coke
AR,Nitrogen Oxides,51.76,TON,Wood/Bark Waste
FL,Nitrogen Oxides,296.3,TON,Wood/Bark Waste
GA,Nitrogen Oxides,163.7,TON,Wood/Bark Waste
MI,Nitrogen Oxides,8.295,TON,Wood/Bark Waste
WI,Nitrogen Oxides,13.9835,TON,Wood/Bark Waste
AL,Nitrogen Oxides,33.94,TON,Wood/Bark Waste
CA,Nitrogen Oxides,179.678,TON,Wood/Bark Waste
FL,Nitrogen Oxides,224,TON,Wood/Bark Waste
GA,Nitrogen Oxides,151.82,TON,Wood/Bark Waste
IA,Nitrogen Oxides,0,TON,Wood/Bark Waste
ID,Nitrogen Oxides,80.02,TON,Wood/Bark Waste
KY,Nitrogen Oxides,10.0914,TON,Wood/Bark Waste
MA,Nitrogen Oxides,0,TON,Wood/Bark Waste
ME,Nitrogen Oxides,509.6772,TON,Wood/Bark Waste
MI,Nitrogen Oxides,814.35,TON,Wood/Bark Waste
MN,Nitrogen Oxides,775.095188,TON,Wood/Bark Waste
NC,Nitrogen Oxides,0.85,TON,Wood/Bark Waste
NH,Nitrogen Oxides,453.3086,TON,Wood/Bark Waste
OH,Nitrogen Oxides,7.874,TON,Wood/Bark Waste
OR,Nitrogen Oxides,134.54,TON,Wood/Bark Waste
SC,Nitrogen Oxides,671,TON,Wood/Bark Waste
VA,Nitrogen Oxides,247.57,TON,Wood/Bark Waste
VT,Nitrogen Oxides,264.9,TON,Wood/Bark Waste
WA,Nitrogen Oxides,583.5,TON,Wood/Bark Waste
WI,Nitrogen Oxides,0.197228,TON,Wood/Bark Waste
CA,Nitrogen Oxides,754.2168,TON,Wood/Bark Waste
FL,Nitrogen Oxides,577.3444,TON,Wood/Bark Waste
IL,Nitrogen Oxides,39.03,TON,Wood/Bark Waste
ME,Nitrogen Oxides,147.91,TON,Wood/Bark Waste
MI,Nitrogen Oxides,112.659,TON,Wood/Bark Waste
MN,Nitrogen Oxides,554.15,TON,Wood/Bark Waste
MO,Nitrogen Oxides,12.12,TON,Wood/Bark Waste
NE,Nitrogen Oxides,0.0000001,TON,Wood/Bark Waste
NY,Nitrogen Oxides,131.561,TON,Wood/Bark Waste
OH,Nitrogen Oxides,47,TON,Wood/Bark Waste
PA,Nitrogen Oxides,183.0013,TON,Wood/Bark Waste
SD,Nitrogen Oxides,19.1,TON,Wood/Bark Waste
TN,Nitrogen Oxides,13.82,TON,Wood/Bark Waste
VA,Nitrogen Oxides,0,TON,Wood/Bark Waste
WA,Nitrogen Oxides,62.141,TON,Wood/Bark Waste
MN,Nitrogen Oxides,244.60588,TON,Wood/Bark Waste
WI,Nitrogen Oxides,1.736,TON,Wood/Bark Waste
CA,Nitrogen Oxides,38.114484,TON,Wood/Bark Waste
GA,Nitrogen Oxides,30.625,TON,Wood/Bark Waste
HI,Nitrogen Oxides,0,TON,Wood/Bark Waste
MA,Nitrogen Oxides,146.695,TON,Wood/Bark Waste
MI,Nitrogen Oxides,177.5,TON,Wood/Bark Waste
NC,Nitrogen Oxides,946.8,TON,Wood/Bark Waste
WI,Nitrogen Oxides,450.082,TON,Wood/Bark Waste
AZ,Nitrogen Oxides,210.961,TON,Wood/Bark Waste
IL,Nitrogen Oxides,0.025573,TON,Wood/Bark Waste
KY,Nitrogen Oxides,0,TON,Wood/Bark Waste
NH,Nitrogen Oxides,149.308,TON,Wood/Bark Waste
PA,Nitrogen Oxides,0.0096,TON,Wood/Bark Waste
CA,Nitrogen Oxides,0.453333,TON,Liquified Petroleum Gas (LPG)
WI,Nitrogen Oxides,0.18519795,TON,Liquified Petroleum Gas (LPG)
CA,Nitrogen Oxides,0.325084,TON,Liquified Petroleum Gas (LPG)
CO,Nitrogen Oxides,0.9,TON,Liquified Petroleum Gas (LPG)
FL,Nitrogen Oxides,1.17965,TON,Liquified Petroleum Gas (LPG)
GA,Nitrogen Oxides,0.2468,TON,Liquified Petroleum Gas (LPG)
HI,Nitrogen Oxides,0.13507888,TON,Liquified Petroleum Gas (LPG)
IA,Nitrogen Oxides,0,TON,Liquified Petroleum Gas (LPG)
KY,Nitrogen Oxides,0,TON,Liquified Petroleum Gas (LPG)
LA,Nitrogen Oxides,0,TON,Liquified Petroleum Gas (LPG)
ME,Nitrogen Oxides,0.234223,TON,Liquified Petroleum Gas (LPG)
MN,Nitrogen Oxides,0.0019,TON,Liquified Petroleum Gas (LPG)
NE,Nitrogen Oxides,0.0000004,TON,Liquified Petroleum Gas (LPG)
PA,Nitrogen Oxides,0.2151,TON,Liquified Petroleum Gas (LPG)
PR,Nitrogen Oxides,1.2,TON,Liquified Petroleum Gas (LPG)
SC,Nitrogen Oxides,0.01506165,TON,Liquified Petroleum Gas (LPG)
TN,Nitrogen Oxides,0,TON,Liquified Petroleum Gas (LPG)
VT,Nitrogen Oxides,0.169,TON,Liquified Petroleum Gas (LPG)
WI,Nitrogen Oxides,20.287572,TON,Liquified Petroleum Gas (LPG)
FL,Nitrogen Oxides,333.224,TON,Bagasse
HI,Nitrogen Oxides,371.5912,TON,Bagasse
WI,Nitrogen Oxides,17.73000004,TON,Bagasse
AR,Nitrogen Oxides,315.3,TON,Solid Waste
CA,Nitrogen Oxides,95.4185,TON,Solid Waste
FL,Nitrogen Oxides,7462.0029,TON,Solid Waste
IA,Nitrogen Oxides,0,TON,Solid Waste
KY,Nitrogen Oxides,8.78857,TON,Solid Waste
ME,Nitrogen Oxides,0,TON,Solid Waste
MI,Nitrogen Oxides,86.605,TON,Solid Waste
NJ,Nitrogen Oxides,132.267,TON,Solid Waste
VA,Nitrogen Oxides,30.3636,TON,Solid Waste
CA,Nitrogen Oxides,353.91069,TON,Solid Waste
FL,Nitrogen Oxides,2263.581,TON,Solid Waste
HI,Nitrogen Oxides,1041.8,TON,Solid Waste
IA,Nitrogen Oxides,0,TON,Solid Waste
ME,Nitrogen Oxides,520.844,TON,Solid Waste
MI,Nitrogen Oxides,122.55,TON,Solid Waste
PA,Nitrogen Oxides,5.2774,TON,Solid Waste
WI,Nitrogen Oxides,13.4915,TON,Solid Waste
CT,Nitrogen Oxides,69.8,TON,Solid Waste
HI,Nitrogen Oxides,0,TON,Solid Waste
IL,Nitrogen Oxides,24.21,TON,Solid Waste
LA,Nitrogen Oxides,24.94,TON,Solid Waste
MN,Nitrogen Oxides,5.55,TON,Solid Waste
IA,Nitrogen Oxides,0,TON,Solid Waste
LA,Nitrogen Oxides,164.4,TON,Solid Waste
ME,Nitrogen Oxides,0,TON,Solid Waste
GA,Nitrogen Oxides,264.01,TON,Biomass Solids
IA,Nitrogen Oxides,0,TON,Biomass Solids
IL,Nitrogen Oxides,0,TON,Biomass Solids
MA,Nitrogen Oxides,0,TON,Biomass Solids
ME,Nitrogen Oxides,0,TON,Biomass Solids
ME,Nitrogen Oxides,0,TON,Solid Waste
GA,Nitrogen Oxides,0.021,TON,Liquid Waste
HI,Nitrogen Oxides,0,TON,Liquid Waste
FL,Nitrogen Oxides,0.75624,TON,Liquid Waste
HI,Nitrogen Oxides,52.100002,TON,Liquid Waste
IA,Nitrogen Oxides,0,TON,Liquid Waste
KS,Nitrogen Oxides,0,TON,Liquid Waste
KY,Nitrogen Oxides,0.0378567,TON,Liquid Waste
MA,Nitrogen Oxides,0.0517,TON,Liquid Waste
ME,Nitrogen Oxides,0.0118845,TON,Liquid Waste
MI,Nitrogen Oxides,0.679295,TON,Liquid Waste
MN,Nitrogen Oxides,0.009899,TON,Liquid Waste
MT,Nitrogen Oxides,0.0005,TON,Liquid Waste
NC,Nitrogen Oxides,0.04,TON,Liquid Waste
NY,Nitrogen Oxides,1.904525,TON,Liquid Waste
OK,Nitrogen Oxides,0.038,TON,Liquid Waste
SC,Nitrogen Oxides,4.22,TON,Liquid Waste
VA,Nitrogen Oxides,0,TON,Liquid Waste
WV,Nitrogen Oxides,0,TON,Liquid Waste
CA,Nitrogen Oxides,6.54523,TON,Geothermal Power Plants
IA,Nitrogen Oxides,0,TON,Methanol
CA,Nitrogen Oxides,219.02318,TON,Other Oil
TN,Nitrogen Oxides,0.20002182,TON,Other Oil
AK,Nitrogen Oxides,252.23,TON,Distillate Oil (Diesel)
AL,Nitrogen Oxides,12.2425,TON,Distillate Oil (Diesel)
AR,Nitrogen Oxides,10.73896662,TON,Distillate Oil (Diesel)
AZ,Nitrogen Oxides,4.419895,TON,Distillate Oil (Diesel)
CA,Nitrogen Oxides,148.2805792,TON,Distillate Oil (Diesel)
CO,Nitrogen Oxides,111.068646,TON,Distillate Oil (Diesel)
CT,Nitrogen Oxides,4.1530767,TON,Distillate Oil (Diesel)
DC,Nitrogen Oxides,40.9402,TON,Distillate Oil (Diesel)
DE,Nitrogen Oxides,2.0347,TON,Distillate Oil (Diesel)
FL,Nitrogen Oxides,370.979513,TON,Distillate Oil (Diesel)
GA,Nitrogen Oxides,57.132,TON,Distillate Oil (Diesel)
HI,Nitrogen Oxides,730.7805093,TON,Distillate Oil (Diesel)
IA,Nitrogen Oxides,86.7531,TON,Distillate Oil (Diesel)
IL,Nitrogen Oxides,65.646505,TON,Distillate Oil (Diesel)
IN,Nitrogen Oxides,53.3988768,TON,Distillate Oil (Diesel)
KS,Nitrogen Oxides,184.64175,TON,Distillate Oil (Diesel)
KY,Nitrogen Oxides,34.49485631,TON,Distillate Oil (Diesel)
LA,Nitrogen Oxides,0.051,TON,Distillate Oil (Diesel)
MA,Nitrogen Oxides,6.5679,TON,Distillate Oil (Diesel)
MD,Nitrogen Oxides,28.78916,TON,Distillate Oil (Diesel)
ME,Nitrogen Oxides,0.0461917,TON,Distillate Oil (Diesel)
MI,Nitrogen Oxides,54.72126,TON,Distillate Oil (Diesel)
MN,Nitrogen Oxides,44.9539643,TON,Distillate Oil (Diesel)
MO,Nitrogen Oxides,43.19,TON,Distillate Oil (Diesel)
MS,Nitrogen Oxides,0.35,TON,Distillate Oil (Diesel)
NC,Nitrogen Oxides,352.79,TON,Distillate Oil (Diesel)
NE,Nitrogen Oxides,14.826362,TON,Distillate Oil (Diesel)
NH,Nitrogen Oxides,0.0413,TON,Distillate Oil (Diesel)
NJ,Nitrogen Oxides,495.1928,TON,Distillate Oil (Diesel)
NM,Nitrogen Oxides,19.18184,TON,Distillate Oil (Diesel)
NV,Nitrogen Oxides,95.662314,TON,Distillate Oil (Diesel)
NY,Nitrogen Oxides,234.9126018,TON,Distillate Oil (Diesel)
OH,Nitrogen Oxides,46.4555,TON,Distillate Oil (Diesel)
OK,Nitrogen Oxides,0.963,TON,Distillate Oil (Diesel)
OR,Nitrogen Oxides,0,TON,Distillate Oil (Diesel)
PA,Nitrogen Oxides,262.3084,TON,Distillate Oil (Diesel)
PR,Nitrogen Oxides,9969.11628,TON,Distillate Oil (Diesel)
RI,Nitrogen Oxides,0.5825,TON,Distillate Oil (Diesel)
SC,Nitrogen Oxides,344.3370396,TON,Distillate Oil (Diesel)
SD,Nitrogen Oxides,60.2,TON,Distillate Oil (Diesel)
TN,Nitrogen Oxides,30.51282,TON,Distillate Oil (Diesel)
TX,Nitrogen Oxides,651.0896,TON,Distillate Oil (Diesel)
UT,Nitrogen Oxides,0,TON,Distillate Oil (Diesel)
VA,Nitrogen Oxides,110.1469325,TON,Distillate Oil (Diesel)
VT,Nitrogen Oxides,32.5052,TON,Distillate Oil (Diesel)
WA,Nitrogen Oxides,5,TON,Distillate Oil (Diesel)
WI,Nitrogen Oxides,11.3091088,TON,Distillate Oil (Diesel)
WV,Nitrogen Oxides,7.5,TON,Distillate Oil (Diesel)
WY,Nitrogen Oxides,10.884,TON,Distillate Oil (Diesel)
AK,Nitrogen Oxides,9484.86,TON,Distillate Oil (Diesel)
AL,Nitrogen Oxides,14.48,TON,Distillate Oil (Diesel)
AR,Nitrogen Oxides,19.3784574,TON,Distillate Oil (Diesel)
AZ,Nitrogen Oxides,29.55282468,TON,Distillate Oil (Diesel)
CA,Nitrogen Oxides,777.1442515,TON,Distillate Oil (Diesel)
CO,Nitrogen Oxides,815.946676,TON,Distillate Oil (Diesel)
CT,Nitrogen Oxides,6.1647741,TON,Distillate Oil (Diesel)
DE,Nitrogen Oxides,2.8036102,TON,Distillate Oil (Diesel)
FL,Nitrogen Oxides,445.977096,TON,Distillate Oil (Diesel)
GA,Nitrogen Oxides,79.6241,TON,Distillate Oil (Diesel)
HI,Nitrogen Oxides,4601.740578,TON,Distillate Oil (Diesel)
IA,Nitrogen Oxides,26.083588,TON,Distillate Oil (Diesel)
ID,Nitrogen Oxides,0.001141,TON,Distillate Oil (Diesel)
IL,Nitrogen Oxides,152.1919,TON,Distillate Oil (Diesel)
IN,Nitrogen Oxides,40.115566,TON,Distillate Oil (Diesel)
KS,Nitrogen Oxides,40.602527,TON,Distillate Oil (Diesel)
KY,Nitrogen Oxides,138.9948849,TON,Distillate Oil (Diesel)
LA,Nitrogen Oxides,55.752936,TON,Distillate Oil (Diesel)
MA,Nitrogen Oxides,192.3254,TON,Distillate Oil (Diesel)
MD,Nitrogen Oxides,220.839695,TON,Distillate Oil (Diesel)
ME,Nitrogen Oxides,29.05709654,TON,Distillate Oil (Diesel)
MI,Nitrogen Oxides,163.8463,TON,Distillate Oil (Diesel)
MN,Nitrogen Oxides,22.60656,TON,Distillate Oil (Diesel)
MO,Nitrogen Oxides,95.21,TON,Distillate Oil (Diesel)
MS,Nitrogen Oxides,32.3,TON,Distillate Oil (Diesel)
MT,Nitrogen Oxides,41.7055,TON,Distillate Oil (Diesel)
NC,Nitrogen Oxides,301.09888,TON,Distillate Oil (Diesel)
ND,Nitrogen Oxides,26.86,TON,Distillate Oil (Diesel)
NE,Nitrogen Oxides,22.814699,TON,Distillate Oil (Diesel)
NJ,Nitrogen Oxides,45.8658,TON,Distillate Oil (Diesel)
NM,Nitrogen Oxides,7.602455,TON,Distillate Oil (Diesel)
NV,Nitrogen Oxides,57.9920566,TON,Distillate Oil (Diesel)
NY,Nitrogen Oxides,114.0039036,TON,Distillate Oil (Diesel)
OH,Nitrogen Oxides,65.13495,TON,Distillate Oil (Diesel)
OK,Nitrogen Oxides,39.96,TON,Distillate Oil (Diesel)
PA,Nitrogen Oxides,104.8578,TON,Distillate Oil (Diesel)
RI,Nitrogen Oxides,4.967,TON,Distillate Oil (Diesel)
SC,Nitrogen Oxides,50.7768295,TON,Distillate Oil (Diesel)
SD,Nitrogen Oxides,14.8,TON,Distillate Oil (Diesel)
TN,Nitrogen Oxides,79.586956,TON,Distillate Oil (Diesel)
TX,Nitrogen Oxides,150.1062,TON,Distillate Oil (Diesel)
UT,Nitrogen Oxides,60.871591,TON,Distillate Oil (Diesel)
VA,Nitrogen Oxides,15.737396,TON,Distillate Oil (Diesel)
WA,Nitrogen Oxides,7.988,TON,Distillate Oil (Diesel)
WI,Nitrogen Oxides,39.05284097,TON,Distillate Oil (Diesel)
WV,Nitrogen Oxides,4.53436,TON,Distillate Oil (Diesel)
WY,Nitrogen Oxides,640.647,TON,Distillate Oil (Diesel)
AR,Nitrogen Oxides,0.0671,TON,Distillate Oil (Diesel)
CA,Nitrogen Oxides,8.083578,TON,Distillate Oil (Diesel)
MA,Nitrogen Oxides,0.3063,TON,Distillate Oil (Diesel)
NC,Nitrogen Oxides,0.11,TON,Distillate Oil (Diesel)
NM,Nitrogen Oxides,0.025641,TON,Distillate Oil (Diesel)
AL,Nitrogen Oxides,0,TON,Distillate Oil (Diesel)
NC,Nitrogen Oxides,0.12,TON,Distillate Oil (Diesel)
NJ,Nitrogen Oxides,6.687,TON,Distillate Oil (Diesel)
WV,Nitrogen Oxides,0.04946,TON,Distillate Oil (Diesel)
AK,Nitrogen Oxides,43.57,TON,Distillate Oil (Diesel)
AR,Nitrogen Oxides,7.02667417,TON,Distillate Oil (Diesel)
AZ,Nitrogen Oxides,0.7,TON,Distillate Oil (Diesel)
CA,Nitrogen Oxides,30.1209536,TON,Distillate Oil (Diesel)
CO,Nitrogen Oxides,0.073688,TON,Distillate Oil (Diesel)
FL,Nitrogen Oxides,1.335156,TON,Distillate Oil (Diesel)
GA,Nitrogen Oxides,0.005,TON,Distillate Oil (Diesel)
IA,Nitrogen Oxides,2.51,TON,Distillate Oil (Diesel)
IN,Nitrogen Oxides,0.533,TON,Distillate Oil (Diesel)
KY,Nitrogen Oxides,0.266624,TON,Distillate Oil (Diesel)
LA,Nitrogen Oxides,75.6493,TON,Distillate Oil (Diesel)
MD,Nitrogen Oxides,1.26597,TON,Distillate Oil (Diesel)
MI,Nitrogen Oxides,4.46395,TON,Distillate Oil (Diesel)
MT,Nitrogen Oxides,0.8843,TON,Distillate Oil (Diesel)
NC,Nitrogen Oxides,14.0599589,TON,Distillate Oil (Diesel)
ND,Nitrogen Oxides,0.1,TON,Distillate Oil (Diesel)
NJ,Nitrogen Oxides,2.2235,TON,Distillate Oil (Diesel)
NY,Nitrogen Oxides,0.378672,TON,Distillate Oil (Diesel)
OH,Nitrogen Oxides,67.696,TON,Distillate Oil (Diesel)
OK,Nitrogen Oxides,0.934,TON,Distillate Oil (Diesel)
TN,Nitrogen Oxides,20.4576,TON,Distillate Oil (Diesel)
TX,Nitrogen Oxides,71.2311,TON,Distillate Oil (Diesel)
VA,Nitrogen Oxides,0.125684,TON,Distillate Oil (Diesel)
WA,Nitrogen Oxides,0,TON,Distillate Oil (Diesel)
WV,Nitrogen Oxides,10.97563,TON,Distillate Oil (Diesel)
WY,Nitrogen Oxides,0.056,TON,Distillate Oil (Diesel)
MA,Nitrogen Oxides,0,TON,Distillate Oil (Diesel)
AK,Nitrogen Oxides,514.57,TON,Distillate Oil (Diesel)
AZ,Nitrogen Oxides,0.0453128,TON,Distillate Oil (Diesel)
CA,Nitrogen Oxides,0.0258014,TON,Distillate Oil (Diesel)
CO,Nitrogen Oxides,0.999999,TON,Distillate Oil (Diesel)
FL,Nitrogen Oxides,4,TON,Distillate Oil (Diesel)
IL,Nitrogen Oxides,0,TON,Distillate Oil (Diesel)
IN,Nitrogen Oxides,1.143355,TON,Distillate Oil (Diesel)
MA,Nitrogen Oxides,69.2572,TON,Distillate Oil (Diesel)
NC,Nitrogen Oxides,2.97,TON,Distillate Oil (Diesel)
NJ,Nitrogen Oxides,9.15,TON,Distillate Oil (Diesel)
NY,Nitrogen Oxides,54.384,TON,Distillate Oil (Diesel)
OR,Nitrogen Oxides,46,TON,Distillate Oil (Diesel)
TN,Nitrogen Oxides,0.09,TON,Distillate Oil (Diesel)
VA,Nitrogen Oxides,1112.305605,TON,Distillate Oil (Diesel)
AK,Nitrogen Oxides,9336.33,TON,Natural Gas
AL,Nitrogen Oxides,1850.598,TON,Natural Gas
AR,Nitrogen Oxides,1219.515361,TON,Natural Gas
AZ,Nitrogen Oxides,1673.950613,TON,Natural Gas
CA,Nitrogen Oxides,2518.878875,TON,Natural Gas
CO,Nitrogen Oxides,1543.79154,TON,Natural Gas
CT,Nitrogen Oxides,472.82842,TON,Natural Gas
DE,Nitrogen Oxides,606.2732,TON,Natural Gas
FL,Nitrogen Oxides,13520.6044,TON,Natural Gas
GA,Nitrogen Oxides,1594.016,TON,Natural Gas
IA,Nitrogen Oxides,387.61,TON,Natural Gas
ID,Nitrogen Oxides,35.8449,TON,Natural Gas
IL,Nitrogen Oxides,1053.296,TON,Natural Gas
IN,Nitrogen Oxides,1066.415112,TON,Natural Gas
KS,Nitrogen Oxides,352.798734,TON,Natural Gas
KY,Nitrogen Oxides,320.95087,TON,Natural Gas
LA,Nitrogen Oxides,1160.76976,TON,Natural Gas
MA,Nitrogen Oxides,468.0374,TON,Natural Gas
MD,Nitrogen Oxides,112.9242,TON,Natural Gas
