#The Energy Information Administration (EIA),,,,,,,,,,,,,,,,,,,,,,,,,,
# https://www.eia.gov/electricity/data/eia923/archive/xls/f923_2015.zip,,,,,,,,,,,,,,,,,,,,,,,,,,
# Page 4 Generator Data from file EIA923_Schedules_2_3_4_5_M_12_2015_Final_Revision.xlsx,,,,,,,,,,,,,,,,,,,,,,,,,,
# ,,,,,,,,,,,,,,,,,,,,,,,,,,
Plant Id,"Combined Heat And
 Power Plant",Plant Name,Operator Name,Operator Id,Plant State,Census Region,NERC Region,NAICS Code,Sector Number,Sector Name,Generator Id,"Reported
Prime Mover","Net Generation
January","Net Generation
February","Net Generation
March","Net Generation
April","Net Generation
May","Net Generation
June","Net Generation
July","Net Generation
August","Net Generation
September","Net Generation
October","Net Generation
November","Net Generation
December","Net Generation
Year To Date",YEAR
55176,Y,Eastman Cogeneration Facility,Eastman Cogeneration LP,49791,TX,WSC,SPP,22,3,NAICS-22 Cogen,GEN1,CT,86966,84159,188,19754,56826,71943,69352,52872,56600,100943,65063,72203,736870,2015
55176,Y,Eastman Cogeneration Facility,Eastman Cogeneration LP,49791,TX,WSC,SPP,22,3,NAICS-22 Cogen,GEN2,CT,90698,78133,107540,101882,92729,70003,86544,95099,82095,19944,91600,80438,996705,2015
55176,Y,Eastman Cogeneration Facility,Eastman Cogeneration LP,49791,TX,WSC,SPP,22,3,NAICS-22 Cogen,GEN3,CA,46840,44342,25046,34170,50812,47452,49142,46927,40225,37194,47921,48025,518096,2015
55177,N,South Point Energy Center,South Point Energy Center LLC,50157,AZ,MTN,WECC,22,2,NAICS-22 Non-Cogen,A,CT,9726,0,36169,11939,49191,76314,107092,98301,104743,82278,105350,70055,751158,2015
55177,N,South Point Energy Center,South Point Energy Center LLC,50157,AZ,MTN,WECC,22,2,NAICS-22 Non-Cogen,B,CT,3404,0,33150,10684,45942,72434,91588,99599,78062,0,0,0,434863,2015
55177,N,South Point Energy Center,South Point Energy Center LLC,50157,AZ,MTN,WECC,22,2,NAICS-22 Non-Cogen,ST1,CA,5637,0,32482,10136,45212,73002,95779,96750,88752,38983,47046,30852,564631,2015
55178,N,Dogwood Energy Facility,"Dogwood Power Management, LLC",54915,MO,WNC,SPP,22,2,NAICS-22 Non-Cogen,CT-1,CT,0,0,33061,62723,36880,44234,73583,72439,37768,9301,22791,41277,434057,2015
55178,N,Dogwood Energy Facility,"Dogwood Power Management, LLC",54915,MO,WNC,SPP,22,2,NAICS-22 Non-Cogen,CT-2,CT,15094,17885,20743,62528,37288,36372,70289,76927,37833,9873,23460,40918,449210,2015
55178,N,Dogwood Energy Facility,"Dogwood Power Management, LLC",54915,MO,WNC,SPP,22,2,NAICS-22 Non-Cogen,ST-1,CA,6808,7649,27578,71589,42624,48139,96435,98099,47579,10856,24517,44323,526196,2015
55179,N,Rathdrum Power LLC,"Rathdrum Operating Services Co., Inc.",15708,ID,MTN,WECC,22,2,NAICS-22 Non-Cogen,CTG1,CT,69485,31100,65446,48147,41937,96154,97507,92465,98233,115793,109383,113778,979428,2015
55179,N,Rathdrum Power LLC,"Rathdrum Operating Services Co., Inc.",15708,ID,MTN,WECC,22,2,NAICS-22 Non-Cogen,STG1,CA,39085,18265,36813,28277,23590,56471,54848,54305,55256,65133,58899,58613,549555,2015
55182,N,Sunrise Power LLC,Sunrise Power Co LLC,18320,CA,PACC,WECC,22,2,NAICS-22 Non-Cogen,STG,CA,133000,23,0,0,20076,135379,135258,137253,134951,138539,120739,125966,1081184,2015
55182,N,Sunrise Power LLC,Sunrise Power Co LLC,18320,CA,PACC,WECC,22,2,NAICS-22 Non-Cogen,X718,CT,100272,10,0,0,15996,98235,100298,101581,99012,106728,98980,103628,824740,2015
55182,N,Sunrise Power LLC,Sunrise Power Co LLC,18320,CA,PACC,WECC,22,2,NAICS-22 Non-Cogen,X719,CT,100326,2,0,0,15609,98985,103330,99402,102589,103424,99124,100871,823662,2015
55183,N,Nelson Energy Center,Invenergy Services LLC,49893,IL,ENC,RFC,22,2,NAICS-22 Non-Cogen,CT1,CT,.,.,.,.,10505,35712,55625,21970,12942,79,2269,7242,146344,2015
55183,N,Nelson Energy Center,Invenergy Services LLC,49893,IL,ENC,RFC,22,2,NAICS-22 Non-Cogen,CT2,CT,.,.,.,.,25815,34991,51830,40464,13219,75,3297,10597,180288,2015
55183,N,Nelson Energy Center,Invenergy Services LLC,49893,IL,ENC,RFC,22,2,NAICS-22 Non-Cogen,ST1,CA,.,.,.,.,0,.,0,0,0,0,0,0,0,2015
55183,N,Nelson Energy Center,Invenergy Services LLC,49893,IL,ENC,RFC,22,2,NAICS-22 Non-Cogen,ST2,CA,.,.,.,.,0,.,0,0,0,0,0,0,0,2015
55187,Y,Channelview Cogeneration Plant,EIF Channelview Cogeneration LLC,56380,TX,WSC,TRE,22,3,NAICS-22 Cogen,GT1,CT,.,.,109556,86184,115999,101754,109918,108907,88209,119306,117202,59895,1016930,2015
55187,Y,Channelview Cogeneration Plant,EIF Channelview Cogeneration LLC,56380,TX,WSC,TRE,22,3,NAICS-22 Cogen,GT2,CT,.,.,123630,88704,110769,79371,114346,119237,116879,61953,32073,121652,968614,2015
55187,Y,Channelview Cogeneration Plant,EIF Channelview Cogeneration LLC,56380,TX,WSC,TRE,22,3,NAICS-22 Cogen,GT3,CT,.,.,123249,112276,3964,51233,93311,120098,118364,110438,117353,120623,970909,2015
55187,Y,Channelview Cogeneration Plant,EIF Channelview Cogeneration LLC,56380,TX,WSC,TRE,22,3,NAICS-22 Cogen,GT4,CT,.,.,123058,92473,124898,88953,81594,115328,113891,112623,100077,114009,1066904,2015
55187,Y,Channelview Cogeneration Plant,EIF Channelview Cogeneration LLC,56380,TX,WSC,TRE,22,3,NAICS-22 Cogen,ST1,CA,.,.,83672,24751,-1562,-1514,50747,92186,89058,69582,64172,39759,510851,2015
55188,N,Cordova Energy,Cordova Energy Co LLC,4210,IL,ENC,RFC,22,2,NAICS-22 Non-Cogen,PT11,CT,0,0,0,0,0,0,246,2958,0,0,0,0,3204,2015
55188,N,Cordova Energy,Cordova Energy Co LLC,4210,IL,ENC,RFC,22,2,NAICS-22 Non-Cogen,PT21,CT,0,0,0,0,0,0,1737,2871,0,0,0,0,4608,2015
55188,N,Cordova Energy,Cordova Energy Co LLC,4210,IL,ENC,RFC,22,2,NAICS-22 Non-Cogen,PT31,CA,0,0,0,0,0,0,752,2561,0,0,0,0,3313,2015
55193,N,Ontelaunee Energy Center,Ontelaunee Energy Center,55649,PA,MAT,RFC,22,2,NAICS-22 Non-Cogen,CTG1,CT,98151,81131,118997,103706,87635,106114,111467,115137,110768,117365,116018,117213,1283702,2015
55193,N,Ontelaunee Energy Center,Ontelaunee Energy Center,55649,PA,MAT,RFC,22,2,NAICS-22 Non-Cogen,CTG2,CT,91233,87392,121930,105726,90466,107420,113672,116485,110866,119377,118858,105599,1289024,2015
55193,N,Ontelaunee Energy Center,Ontelaunee Energy Center,55649,PA,MAT,RFC,22,2,NAICS-22 Non-Cogen,STG,CA,113604,100841,138144,125358,105682,127938,133489,136718,131298,139191,136731,126659,1515653,2015
55197,N,Caledonia,Tennessee Valley Authority,18642,MS,ESC,SERC,22,1,Electric Utility,CTG1,CT,66852,77808,41623,59605,76180,72243,71056,58681,75128,15814,85920,71339,772249,2015
55197,N,Caledonia,Tennessee Valley Authority,18642,MS,ESC,SERC,22,1,Electric Utility,CTG2,CT,57124,86656,59882,0,0,55995,62203,62525,87808,31935,61532,74051,639711,2015
55197,N,Caledonia,Tennessee Valley Authority,18642,MS,ESC,SERC,22,1,Electric Utility,CTG3,CT,70835,93628,33772,60353,75165,68268,63523,51194,77883,60480,62813,67862,785776,2015
55197,N,Caledonia,Tennessee Valley Authority,18642,MS,ESC,SERC,22,1,Electric Utility,STG1,CA,34046,40624,22090,32722,44454,43316,41498,33426,42833,8445,47076,35726,426256,2015
55197,N,Caledonia,Tennessee Valley Authority,18642,MS,ESC,SERC,22,1,Electric Utility,STG2,CA,29092,45243,31780,0,0,33574,36328,35616,50950,17599,33713,39796,353691,2015
55197,N,Caledonia,Tennessee Valley Authority,18642,MS,ESC,SERC,22,1,Electric Utility,STG3,CA,36075,48883,17923,33132,43862,40933,37099,29161,44544,33329,34415,36470,435826,2015
55200,N,Arapahoe Combustion Turbine Project,"SWG Arapahoe, LLC",58517,CO,MTN,WECC,22,2,NAICS-22 Non-Cogen,UN5,CT,4121,1044,3660,2780,747,3068,6993,4275,7618,4047,4244,3170,45767,2015
55200,N,Arapahoe Combustion Turbine Project,"SWG Arapahoe, LLC",58517,CO,MTN,WECC,22,2,NAICS-22 Non-Cogen,UN6,CT,4087,1036,3583,2754,734,3024,6913,4217,7402,3550,4405,3204,44909,2015
55200,N,Arapahoe Combustion Turbine Project,"SWG Arapahoe, LLC",58517,CO,MTN,WECC,22,2,NAICS-22 Non-Cogen,UN7,CA,2736,416,2261,1792,631,1588,4526,2548,4564,2291,2487,1786,27626,2015
55206,Y,Corpus Christi Energy Center,Corpus Christi Cogeneration LLC,4383,TX,WSC,TRE,22,3,NAICS-22 Cogen,CT1,CT,45102,83165,80501,69212,99117,96713,71979,95125,95000,80299,88583,93638,998434,2015
55206,Y,Corpus Christi Energy Center,Corpus Christi Cogeneration LLC,4383,TX,WSC,TRE,22,3,NAICS-22 Cogen,CT2,CT,91272,38241,60910,72132,50250,51534,83747,66069,58882,68360,72719,45725,759841,2015
55206,Y,Corpus Christi Energy Center,Corpus Christi Cogeneration LLC,4383,TX,WSC,TRE,22,3,NAICS-22 Cogen,ST1,CA,37903,26100,31133,43846,47409,51933,52644,65295,53699,46481,52367,32116,540926,2015
55210,N,Afton Generating Station,Public Service Co of NM,15473,NM,MTN,WECC,22,1,Electric Utility,1,CT,65783,67049,33262,75138,41531,45878,72097,78373,50755,30513,31487,53846,645712,2015
55210,N,Afton Generating Station,Public Service Co of NM,15473,NM,MTN,WECC,22,1,Electric Utility,2,CA,0,.,.,0,0,0,0,0,0,0,0,0,0,2015
55211,N,ANP Bellingham Energy Project,ANP Bellingham Energy Company LLC,641,MA,NEW,NPCC,22,2,NAICS-22 Non-Cogen,U1,CS,27826,26612,69445,153938,157322,152792,147307,143052,120832,161405,95603,47794,1303928,2015
55211,N,ANP Bellingham Energy Project,ANP Bellingham Energy Company LLC,641,MA,NEW,NPCC,22,2,NAICS-22 Non-Cogen,U2,CS,3854,0,19880,111930,151679,140219,158351,161994,140930,130555,149191,38014,1206597,2015
55212,N,ANP Blackstone Energy Project,ANP Blackstone Energy Company LLC,656,MA,NEW,NPCC,22,2,NAICS-22 Non-Cogen,U1,CS,15220,9051,55421,47616,155663,133959,152435,157045,151111,126006,107115,7983,1118625,2015
55212,N,ANP Blackstone Energy Project,ANP Blackstone Energy Company LLC,656,MA,NEW,NPCC,22,2,NAICS-22 Non-Cogen,U2,CS,2307,25170,2,133347,126885,118067,140264,156954,138403,86417,40462,8510,976788,2015
55215,N,Odessa Ector Generating Station,Odessa-Ector Power Partners LP,14298,TX,WSC,TRE,22,2,NAICS-22 Non-Cogen,CTG1,CT,78329,86594,78722,88354,80068,65703,83302,91429,79409,61682,31131,69829,894552,2015
55215,N,Odessa Ector Generating Station,Odessa-Ector Power Partners LP,14298,TX,WSC,TRE,22,2,NAICS-22 Non-Cogen,CTG2,CT,92103,83323,76924,92020,89835,82732,87040,80987,69492,53031,55704,73368,936559,2015
55215,N,Odessa Ector Generating Station,Odessa-Ector Power Partners LP,14298,TX,WSC,TRE,22,2,NAICS-22 Non-Cogen,CTG3,CT,101394,74205,85101,71055,75472,69605,82402,83857,55972,69000,69825,43804,881692,2015
55215,N,Odessa Ector Generating Station,Odessa-Ector Power Partners LP,14298,TX,WSC,TRE,22,2,NAICS-22 Non-Cogen,CTG4,CT,93543,59810,85027,67686,71388,84000,89697,89477,66041,64637,63874,46917,882097,2015
55215,N,Odessa Ector Generating Station,Odessa-Ector Power Partners LP,14298,TX,WSC,TRE,22,2,NAICS-22 Non-Cogen,STG1,CA,92573,98993,95889,109528,104005,92571,111075,114412,96167,71961,52424,88921,1128519,2015
55215,N,Odessa Ector Generating Station,Odessa-Ector Power Partners LP,14298,TX,WSC,TRE,22,2,NAICS-22 Non-Cogen,STG2,CA,106179,76327,105231,85729,87551,95890,111258,114457,79315,85933,84618,53449,1085937,2015
55216,Y,Morris Cogeneration LLC,Morris Cogeneration LLC,54755,IL,ENC,RFC,22,3,NAICS-22 Cogen,STG1,CA,5535,5902,5591,6117,5986,7796,5762,6766,6109,7886,8041,9029,80520,2015
55216,Y,Morris Cogeneration LLC,Morris Cogeneration LLC,54755,IL,ENC,RFC,22,3,NAICS-22 Cogen,UNT1,CT,1243,23511,19446,23463,8596,8759,22181,10298,9520,15049,24729,24418,191213,2015
55216,Y,Morris Cogeneration LLC,Morris Cogeneration LLC,54755,IL,ENC,RFC,22,3,NAICS-22 Cogen,UNT2,CT,24079,16164,13307,14909,17435,22018,15332,18850,12772,15179,362,15332,185739,2015
55216,Y,Morris Cogeneration LLC,Morris Cogeneration LLC,54755,IL,ENC,RFC,22,3,NAICS-22 Cogen,UNT3,CT,25465,7743,17358,8816,20652,14882,8402,15684,22256,18659,24901,10267,195085,2015
55217,Y,Los Medanos Energy Center,Los Medanos Energy Center LLC,2843,CA,PACC,WECC,22,3,NAICS-22 Cogen,CTG1,CT,116681,14,0,49208,110902,94781,94731,105487,105723,115041,87793,88341,968702,2015
55217,Y,Los Medanos Energy Center,Los Medanos Energy Center LLC,2843,CA,PACC,WECC,22,3,NAICS-22 Cogen,CTG2,CT,113074,0,0,56192,110751,77854,62364,49986,64701,90703,55049,73098,753772,2015
55217,Y,Los Medanos Energy Center,Los Medanos Energy Center LLC,2843,CA,PACC,WECC,22,3,NAICS-22 Cogen,STG3,CA,110454,0,0,46472,111668,91952,84222,81655,92785,110747,72103,79035,881093,2015
55218,N,Hinds Energy Facility,Entergy Mississippi Inc,12685,MS,ESC,SERC,22,1,Electric Utility,H01,CT,110083,96508,45104,91663,94762,93661,104729,103051,14826,.,-53,-216,754118,2015
55218,N,Hinds Energy Facility,Entergy Mississippi Inc,12685,MS,ESC,SERC,22,1,Electric Utility,H02,CT,111492,91306,55844,85404,95785,93736,105114,103601,14870,.,-84,-366,756702,2015
55218,N,Hinds Energy Facility,Entergy Mississippi Inc,12685,MS,ESC,SERC,22,1,Electric Utility,H03,CA,117765,101006,41286,95319,106942,104332,117720,116328,12366,.,0,0,813064,2015
55220,N,Attala,Entergy Mississippi Inc,12685,MS,ESC,SERC,22,1,Electric Utility,A01,CT,117123,81271,114550,10208,83153,101526,84343,104207,100078,106933,79671,78186,1061249,2015
55220,N,Attala,Entergy Mississippi Inc,12685,MS,ESC,SERC,22,1,Electric Utility,A02,CT,117195,81251,113974,10194,83468,101382,101101,103929,99386,105680,79319,77436,1074315,2015
55220,N,Attala,Entergy Mississippi Inc,12685,MS,ESC,SERC,22,1,Electric Utility,A03,CA,116984,84332,121362,10980,94201,114188,103554,117848,113658,116470,85800,82804,1162181,2015
55221,N,Harry L. Oswald,Arkansas Electric Coop Corp,807,AR,WSC,SERC,22,1,Electric Utility,G1,CT,0,0,4459,155,591,2357,5774,5247,6653,3645,5436,5580,39897,2015
55221,N,Harry L. Oswald,Arkansas Electric Coop Corp,807,AR,WSC,SERC,22,1,Electric Utility,G2,CT,0,0,5326,187,593,4063,4540,5728,7600,4294,5005,5300,42636,2015
55221,N,Harry L. Oswald,Arkansas Electric Coop Corp,807,AR,WSC,SERC,22,1,Electric Utility,G3,CT,0,0,4552,186,566,3130,4394,5354,4938,4202,6103,5071,38496,2015
55221,N,Harry L. Oswald,Arkansas Electric Coop Corp,807,AR,WSC,SERC,22,1,Electric Utility,G4,CT,0,0,2506,183,604,3375,5816,5758,8004,3416,5213,2434,37309,2015
55221,N,Harry L. Oswald,Arkansas Electric Coop Corp,807,AR,WSC,SERC,22,1,Electric Utility,G5,CT,0,0,3831,186,597,3962,5279,5413,7880,0,0,1451,28599,2015
55221,N,Harry L. Oswald,Arkansas Electric Coop Corp,807,AR,WSC,SERC,22,1,Electric Utility,G6,CT,0,0,2698,0,0,3988,5699,5849,8428,0,0,720,27382,2015
55221,N,Harry L. Oswald,Arkansas Electric Coop Corp,807,AR,WSC,SERC,22,1,Electric Utility,G7,CT,0,0,4873,321,1100,6606,9029,7614,12116,6333,7919,7467,63378,2015
55221,N,Harry L. Oswald,Arkansas Electric Coop Corp,807,AR,WSC,SERC,22,1,Electric Utility,G8,CA,0,0,0,322,0,5051,3425,3461,2575,0,0,924,15758,2015
55221,N,Harry L. Oswald,Arkansas Electric Coop Corp,807,AR,WSC,SERC,22,1,Electric Utility,G9,CA,0,0,6944,0,1133,2258,6975,7142,11263,5929,7865,6425,55934,2015
55223,N,Ennis Power Company LLC,Ennis Power Company LLC,5761,TX,WSC,TRE,22,2,NAICS-22 Non-Cogen,GT1,CT,132091,116729,89348,74592,117771,69623,120259,118156,37065,59105,0,59044,993783,2015
55223,N,Ennis Power Company LLC,Ennis Power Company LLC,5761,TX,WSC,TRE,22,2,NAICS-22 Non-Cogen,ST1,CA,73120,66342,48181,45714,74032,42875,75811,76001,23035,39097,0,36270,600478,2015
55225,N,Oneta Energy Center,Oneta Power LLC,2897,OK,WSC,SPP,22,2,NAICS-22 Non-Cogen,CTG1,CT,46083,78330,106367,4300,52691,74706,78982,83446,62461,80436,91955,94346,854103,2015
55225,N,Oneta Energy Center,Oneta Power LLC,2897,OK,WSC,SPP,22,2,NAICS-22 Non-Cogen,CTG2,CT,43564,76261,110042,4824,50580,75149,79524,84926,59999,80541,88340,98362,852112,2015
55225,N,Oneta Energy Center,Oneta Power LLC,2897,OK,WSC,SPP,22,2,NAICS-22 Non-Cogen,CTG3,CT,31105,51743,44541,99307,62329,81027,90997,77897,57002,55557,97929,99931,849365,2015
55225,N,Oneta Energy Center,Oneta Power LLC,2897,OK,WSC,SPP,22,2,NAICS-22 Non-Cogen,CTG4,CT,28287,50197,41626,96544,64721,76271,89894,93134,54820,54109,77174,101297,828074,2015
55225,N,Oneta Energy Center,Oneta Power LLC,2897,OK,WSC,SPP,22,2,NAICS-22 Non-Cogen,STG1,CA,49377,84842,129188,5618,59374,97859,108480,113393,80384,98191,108295,114650,1049651,2015
55225,N,Oneta Energy Center,Oneta Power LLC,2897,OK,WSC,SPP,22,2,NAICS-22 Non-Cogen,STG2,CA,31989,55004,50430,122785,77313,100255,121877,114235,72037,66058,103361,119598,1034942,2015
55226,N,Freestone Energy Center,Freestone Power Generation LLC,6763,TX,WSC,TRE,22,2,NAICS-22 Non-Cogen,GT1,CT,95571,63050,72955,81653,71453,69099,78673,83859,80637,74454,59564,34056,865024,2015
55226,N,Freestone Energy Center,Freestone Power Generation LLC,6763,TX,WSC,TRE,22,2,NAICS-22 Non-Cogen,GT2,CT,88370,68179,58800,83622,77108,78314,85982,91314,90236,86375,69855,39419,917574,2015
55226,N,Freestone Energy Center,Freestone Power Generation LLC,6763,TX,WSC,TRE,22,2,NAICS-22 Non-Cogen,GT3,CT,84132,76402,100677,57175,68638,56877,84330,92672,81387,82407,59279,69347,913323,2015
55226,N,Freestone Energy Center,Freestone Power Generation LLC,6763,TX,WSC,TRE,22,2,NAICS-22 Non-Cogen,GT4,CT,105595,63598,103879,39147,71705,79208,89031,92945,81738,88673,64054,67134,946707,2015
55226,N,Freestone Energy Center,Freestone Power Generation LLC,6763,TX,WSC,TRE,22,2,NAICS-22 Non-Cogen,ST3,CA,101756,70849,73991,93717,87382,86439,97038,106100,100974,92894,73512,40781,1025433,2015
55226,N,Freestone Energy Center,Freestone Power Generation LLC,6763,TX,WSC,TRE,22,2,NAICS-22 Non-Cogen,ST6,CA,103310,74314,113541,53968,82348,79091,102506,113344,96218,99904,69649,76791,1064984,2015
55230,N,Jack County,Brazos Electric Power Coop Inc,2172,TX,WSC,TRE,22,1,Electric Utility,CT1,CT,84372,71470,85480,47109,90448,90182,97428,89746,66986,5978,68852,71981,870032,2015
55230,N,Jack County,Brazos Electric Power Coop Inc,2172,TX,WSC,TRE,22,1,Electric Utility,CT2,CT,88146,72302,86783,45759,86086,91404,95244,86280,65961,7680,69509,71072,866226,2015
55230,N,Jack County,Brazos Electric Power Coop Inc,2172,TX,WSC,TRE,22,1,Electric Utility,CT3,CT,88313,76019,98243,49115,72582,92332,92235,92293,88119,92713,16717,70180,928861,2015
55230,N,Jack County,Brazos Electric Power Coop Inc,2172,TX,WSC,TRE,22,1,Electric Utility,CT4,CT,87865,81323,96173,48797,70172,85430,93745,93491,71239,84448,12530,68156,893369,2015
55230,N,Jack County,Brazos Electric Power Coop Inc,2172,TX,WSC,TRE,22,1,Electric Utility,ST1,CA,112147,96954,124407,68087,126242,134382,152085,139835,100388,8834,93573,95795,1252729,2015
55230,N,Jack County,Brazos Electric Power Coop Inc,2172,TX,WSC,TRE,22,1,Electric Utility,ST2,CA,118597,110073,146558,74235,106063,138517,154444,156230,125852,129605,21174,94973,1376321,2015
55231,N,Liberty Electric Power Plant,Liberty Electric Power LLC,27031,PA,MAT,RFC,22,2,NAICS-22 Non-Cogen,GTG1,CT,114706,86280,114943,103575,73613,106756,107961,110273,102090,119629,113387,113463,1266676,2015
55231,N,Liberty Electric Power Plant,Liberty Electric Power LLC,27031,PA,MAT,RFC,22,2,NAICS-22 Non-Cogen,GTG2,CT,115704,87671,115794,106361,77372,106483,111288,114916,112543,120698,108441,117058,1294329,2015
55231,N,Liberty Electric Power Plant,Liberty Electric Power LLC,27031,PA,MAT,RFC,22,2,NAICS-22 Non-Cogen,STG,CA,120752,95960,124393,116191,89350,145649,152510,158900,150133,160253,121490,126370,1561951,2015
55239,N,Red Oak Power LLC,Red Oak Operating Services LLC,22131,NJ,MAT,RFC,22,2,NAICS-22 Non-Cogen,1,CT,112329,58235,74296,13807,122059,110977,115014,117850,116512,102273,120316,122367,1186035,2015
55239,N,Red Oak Power LLC,Red Oak Operating Services LLC,22131,NJ,MAT,RFC,22,2,NAICS-22 Non-Cogen,2,CT,109516,87174,46583,119115,119843,107818,115394,97029,116010,101024,120005,122333,1261844,2015
55239,N,Red Oak Power LLC,Red Oak Operating Services LLC,22131,NJ,MAT,RFC,22,2,NAICS-22 Non-Cogen,3,CT,96048,93385,102821,97479,121434,99415,116838,119383,117578,100140,121569,124280,1310370,2015
55239,N,Red Oak Power LLC,Red Oak Operating Services LLC,22131,NJ,MAT,RFC,22,2,NAICS-22 Non-Cogen,4,CA,168856,125824,115609,125398,201470,178711,196791,186344,195376,163080,195123,199264,2051846,2015
55241,N,Hog Bayou Energy Center,Mobile Energy LLC,12739,AL,ESC,SERC,22,2,NAICS-22 Non-Cogen,CT01,CT,104613,103183,101045,92080,85164,103690,105916,102144,69749,96314,109413,112624,1185935,2015
55241,N,Hog Bayou Energy Center,Mobile Energy LLC,12739,AL,ESC,SERC,22,2,NAICS-22 Non-Cogen,ST01,CA,48181,47704,49124,45663,42501,52336,53617,51773,34050,47172,52888,54262,579271,2015
55242,Y,Santa Rosa Energy Center,Santa Rosa Energy Center LLC,54692,FL,SAT,SERC,22,3,NAICS-22 Cogen,CT01,CT,35448,76670,16600,593,.,46762,44311,30125,33055,23843,71731,28,379166,2015
55242,Y,Santa Rosa Energy Center,Santa Rosa Energy Center LLC,54692,FL,SAT,SERC,22,3,NAICS-22 Cogen,ST01,CA,15733,34153,7545,298,.,23079,22221,14982,16322,11385,35338,4,181060,2015
55245,Y,Tuscola Station,"DTE Tuscola, LLC",19145,IL,ENC,SERC,325,7,Industrial NAICS Cogen,TG1,ST,366,1748,1202,0,37,521,111,1500,1632,1392,1969,1812,12290,2015
55245,Y,Tuscola Station,"DTE Tuscola, LLC",19145,IL,ENC,SERC,325,7,Industrial NAICS Cogen,TG2,ST,1620,0,868,1989,1604,1200,1918,387,294,492,134,348,10854,2015
55245,Y,Tuscola Station,"DTE Tuscola, LLC",19145,IL,ENC,SERC,325,7,Industrial NAICS Cogen,TG3,ST,1962,1748,2070,1989,1456,1867,1919,1735,1834,1426,2137,2006,22149,2015
55259,Y,Whiting Clean Energy,BP Alternative Energy,56195,IN,ENC,RFC,22,3,NAICS-22 Cogen,CT1,CT,86416,89879,106840,26861,82095,76406,42474,72692,32261,103246,103074,105623,927867,2015
55259,Y,Whiting Clean Energy,BP Alternative Energy,56195,IN,ENC,RFC,22,3,NAICS-22 Cogen,CT2,CT,84112,85435,99474,97442,70218,-3378,48266,43562,-55,42809,106112,108029,782026,2015
55259,Y,Whiting Clean Energy,BP Alternative Energy,56195,IN,ENC,RFC,22,3,NAICS-22 Cogen,ST1,CA,13752,29187,28486,36469,34889,0,17667,35599,11848,52307,86663,68985,415852,2015
55269,N,TVA Southaven Combined Cycle,Tennessee Valley Authority,18642,MS,ESC,SERC,22,1,Electric Utility,CTG1,CT,71940,89945,79192,16432,75378,72166,82982,56275,58212,56757,55011,50406,764696,2015
55269,N,TVA Southaven Combined Cycle,Tennessee Valley Authority,18642,MS,ESC,SERC,22,1,Electric Utility,CTG2,CT,66261,94049,62834,21728,62263,75042,83406,48917,70941,66523,31223,53760,736947,2015
55269,N,TVA Southaven Combined Cycle,Tennessee Valley Authority,18642,MS,ESC,SERC,22,1,Electric Utility,CTG3,CT,78408,90602,107017,11136,82873,78602,81427,52187,75089,48123,38211,56706,800381,2015
55269,N,TVA Southaven Combined Cycle,Tennessee Valley Authority,18642,MS,ESC,SERC,22,1,Electric Utility,STG1,CA,36559,45288,41570,9126,44907,46028,48140,32834,34084,31651,29908,93133,493228,2015
55269,N,TVA Southaven Combined Cycle,Tennessee Valley Authority,18642,MS,ESC,SERC,22,1,Electric Utility,STG2,CA,33673,46355,32900,12068,36363,47862,48387,28541,41538,37097,16975,99332,481091,2015
55269,N,TVA Southaven Combined Cycle,Tennessee Valley Authority,18642,MS,ESC,SERC,22,1,Electric Utility,STG3,CA,39846,46619,56175,6185,48933,50132,47238,30449,43966,26835,20774,104775,521927,2015
